variable,AOR,CI_lower,CI_upper,p_value,model,cohort
f.raceOther,1.4294106199521106,1.2342805618248995,1.6553892069814,1.8346599668004205e-6,disability_mobility,aou_v7
f.ethnicityHispanic,0.9887296561055916,0.8538655242448653,1.1448949572325586,0.8795907639245484,disability_mobility,aou_v7
f.ethnicityOther,0.9856165769550311,0.7965939451189346,1.2194921173089173,0.8939053496564637,disability_mobility,aou_v7
Myocardial_Infarction,0.9580211227003234,0.8729395731671281,1.0513951936101198,0.3661075507889286,disability_mobility,aou_v7
Congestive_Heart_Failure,1.0773515931266504,0.9940405320485717,1.167644998157698,0.06961074119048308,disability_mobility,aou_v7
Peripheral_Vascular_Disease,0.9501169698053764,0.8768199261519423,1.0295412197962752,0.2115762418587552,disability_mobility,aou_v7
Cerebrovascular_Disease,1.138773151950471,1.0521436741186365,1.232535368983254,0.0012857164019826066,disability_mobility,aou_v7
Dementia,1.0554965737342537,0.9026271261942811,1.2342560785448364,0.49864611004514336,disability_mobility,aou_v7
Chronic_Pulmonary_Disease,0.9379525834565944,0.8824911390627721,0.9968995833173143,0.03941235849792025,disability_mobility,aou_v7
Rheumatic_Disease,0.9379194614165323,0.8560666239497413,1.0275986605401448,0.16892983104395853,disability_mobility,aou_v7
Peptic_Ulcer_Disease,0.9871895777077027,0.8925067558006602,1.0919169586122157,0.8020993070050607,disability_mobility,aou_v7
Liver_Disease_Mild,0.8124388264975696,0.7578605532033155,0.8709476222384555,4.787924125044032e-9,disability_mobility,aou_v7
Liver_Disease_Moderate_Severe,0.8981825692801898,0.7648775624041715,1.0547203466434998,0.1901808019572968,disability_mobility,aou_v7
Diabetes_without_Chronic_Complications,0.9533774865809669,0.8788255703844483,1.034253738795771,0.2504436463712276,disability_mobility,aou_v7
Diabetes_with_Chronic_Complications,0.9951829517889055,0.9184119224747069,1.078371353088085,0.9061553143197356,disability_mobility,aou_v7
Hemiplegia_Paraplegia,1.0601461634448186,0.9298731806134185,1.208670075983208,0.382601098606429,disability_mobility,aou_v7
Renal_Disease_Mild_Moderate,0.9715090947185174,0.8909186610385997,1.0593895519266725,0.5129753055800045,disability_mobility,aou_v7
Renal_Disease_Severe,1.127435511805529,1.0106626484153822,1.2577004159332192,0.031545323873995015,disability_mobility,aou_v7
HIV,0.9330296294752414,0.6958268111303461,1.2510933404025317,0.6432439852807577,disability_mobility,aou_v7
Metastatic_Solid_Tumor,1.067243479704118,0.9314138502874242,1.2228813696719976,0.3487561825501859,disability_mobility,aou_v7
Malignancy,1.0626585110208717,0.9815269089589099,1.1504963345761618,0.13365624533646872,disability_mobility,aou_v7
AIDS,0.8542734035435767,0.8008552080958335,0.9112546695389635,1.7451546264506346e-6,disability_mobility,aou_v7
f.disability_mobilityYes,0.9966895914262422,0.8920263794515116,1.1136331441994176,0.9532860393096341,disability_mobility,aou_v7
f.disability_mobilityMissing,0.9918608147256146,0.9291590532466563,1.0587938333599833,0.8062325897900812,disability_mobility,aou_v7
f.sexFemale,0.7314685879429893,0.6873845883918728,0.7783798243120994,6.21182845212449e-23,disability_selfcare,aou_v7
f.sexOther,0.6831081470954891,0.5128566742145603,0.9098774844704641,0.00916694059783987,disability_selfcare,aou_v7
f.age45-54,0.8698110582534202,0.7971623723721845,0.9490805176974683,0.0017217611042550426,disability_selfcare,aou_v7
f.age55-64,0.9735820393361849,0.8963170427787337,1.0575074912995885,0.5256759089127931,disability_selfcare,aou_v7
f.age65+,1.0239308780279033,0.940874395821021,1.1143192413734602,0.5837388545404271,disability_selfcare,aou_v7
f.vaccVaccinated,0.6681879749652883,0.6149083337386072,0.7260841094373683,1.907070032508246e-21,disability_selfcare,aou_v7
f.raceBlack,2.464495612925249,2.29271651064582,2.6491450634762206,3.144018801447813e-132,disability_selfcare,aou_v7
f.raceAsian,1.308396261400109,1.0437799943677832,1.640097325186501,0.019717263953879672,disability_selfcare,aou_v7
f.raceOther,1.4283055275068326,1.23327908781539,1.6541727659716452,1.9430153886575375e-6,disability_selfcare,aou_v7
f.ethnicityHispanic,0.9894395934221265,0.8544637508009161,1.145736970250293,0.8871764846719924,disability_selfcare,aou_v7
f.ethnicityOther,0.986792468629035,0.7975169044177512,1.2209890107017911,0.902607045531364,disability_selfcare,aou_v7
Myocardial_Infarction,0.9581766182480499,0.873077313329454,1.0515705971743936,0.36794760481213057,disability_selfcare,aou_v7
Congestive_Heart_Failure,1.0778901995607821,0.9946165681983341,1.1681358620576505,0.06748752404092447,disability_selfcare,aou_v7
